tconst,titleType,startYear,runtimeMinutes,genres,averageRating,sex_code,violence_code,profanity_code,drug_code,intense_code,final_certificate
tt0071853,movie,1975,91.0,"Adventure,Comedy,Fantasy",8.2,2.0,3.0,2.0,1.0,2.0,T18
tt1727824,movie,2018,134.0,"Biography,Drama,Music",7.9,2.0,1.0,2.0,3.0,2.0,T16
tt11286314,movie,2021,138.0,"Comedy,Drama,Sci-Fi",7.2,3.0,2.0,4.0,3.0,2.0,T18
tt0332452,movie,2004,163.0,Drama,7.3,3.0,4.0,2.0,2.0,3.0,T16
tt2310332,movie,2014,144.0,"Adventure,Fantasy",7.4,1.0,4.0,2.0,2.0,3.0,T16
tt0096874,movie,1989,108.0,"Adventure,Comedy,Sci-Fi",7.8,2.0,2.0,3.0,2.0,3.0,K
tt6644200,movie,2018,90.0,"Drama,Horror,Sci-Fi",7.5,1.0,3.0,1.0,1.0,4.0,T16
tt4633694,movie,2018,117.0,"Action,Adventure,Animation",8.4,1.0,2.0,2.0,1.0,2.0,P
tt1318514,movie,2011,105.0,"Action,Drama,Sci-Fi",7.6,1.0,3.0,2.0,2.0,3.0,T13
tt1298650,movie,2011,137.0,"Action,Adventure,Fantasy",6.6,2.0,3.0,2.0,2.0,3.0,K
tt2119532,movie,2016,139.0,"Biography,Drama,History",8.1,2.0,4.0,2.0,2.0,4.0,T16
tt1483013,movie,2013,124.0,"Action,Adventure,Sci-Fi",7.0,2.0,3.0,2.0,2.0,2.0,T13
tt0467406,movie,2007,96.0,"Comedy,Drama",7.5,3.0,2.0,3.0,2.0,1.0,T13
tt1570728,movie,2011,118.0,"Comedy,Drama,Romance",7.4,2.0,2.0,3.0,2.0,1.0,T13
tt0945513,movie,2011,93.0,"Action,Drama,Mystery",7.5,1.0,3.0,2.0,1.0,3.0,K
tt0112641,movie,1995,178.0,"Crime,Drama",8.2,3.0,4.0,4.0,3.0,4.0,T18
tt0376994,movie,2006,104.0,"Action,Adventure,Sci-Fi",6.6,2.0,3.0,3.0,2.0,3.0,T18
tt1022603,movie,2009,95.0,"Comedy,Drama,Romance",7.7,2.0,2.0,3.0,2.0,1.0,T13
tt0095953,movie,1988,133.0,Drama,8.0,2.0,2.0,3.0,2.0,2.0,T13
tt0242653,movie,2003,129.0,"Action,Sci-Fi",6.7,2.0,4.0,2.0,2.0,3.0,T13
tt0454921,movie,2006,117.0,"Biography,Drama",8.0,1.0,1.0,2.0,2.0,2.0,T13
tt1659337,movie,2012,103.0,Drama,7.9,2.0,2.0,3.0,3.0,3.0,K
tt1457767,movie,2013,112.0,"Horror,Mystery,Thriller",7.5,1.0,3.0,2.0,1.0,4.0,T18
tt2380307,movie,2017,105.0,"Adventure,Animation,Comedy",8.4,1.0,2.0,1.0,2.0,2.0,P
tt5027774,movie,2017,115.0,"Comedy,Crime,Drama",8.1,2.0,3.0,4.0,3.0,3.0,T16
tt6723592,movie,2020,150.0,"Action,Sci-Fi,Thriller",7.3,1.0,3.0,2.0,2.0,3.0,T16
tt0425112,movie,2007,121.0,"Action,Comedy,Mystery",7.8,2.0,4.0,4.0,2.0,3.0,T16
tt0458525,movie,2009,107.0,"Action,Sci-Fi",6.5,2.0,3.0,2.0,2.0,3.0,T16
tt1663662,movie,2013,131.0,"Action,Adventure,Sci-Fi",6.9,1.0,3.0,3.0,2.0,3.0,T13
tt1411697,movie,2011,102.0,Comedy,6.5,4.0,3.0,4.0,4.0,3.0,T13
tt0206634,movie,2006,109.0,"Action,Drama,Sci-Fi",7.9,2.0,4.0,4.0,2.0,4.0,T16
tt2948356,movie,2016,108.0,"Adventure,Animation,Comedy",8.0,1.0,2.0,1.0,2.0,2.0,P
tt4972582,movie,2016,117.0,"Horror,Thriller",7.3,2.0,3.0,2.0,2.0,3.0,T16
tt1872181,movie,2014,142.0,"Action,Adventure,Sci-Fi",6.6,1.0,3.0,2.0,2.0,3.0,T13
tt0356910,movie,2005,120.0,"Action,Comedy,Crime",6.5,3.0,3.0,3.0,2.0,2.0,T13
tt2872732,movie,2014,89.0,"Action,Sci-Fi,Thriller",6.4,2.0,4.0,2.0,3.0,3.0,T18
tt0314331,movie,2003,135.0,"Comedy,Drama,Romance",7.6,3.0,1.0,3.0,2.0,1.0,T18
tt6320628,movie,2019,129.0,"Action,Adventure,Sci-Fi",7.4,1.0,3.0,2.0,1.0,3.0,T13
tt2713180,movie,2014,134.0,"Action,Drama,War",7.5,2.0,4.0,4.0,2.0,4.0,T13
tt0800080,movie,2008,112.0,"Action,Adventure,Sci-Fi",6.6,2.0,3.0,2.0,2.0,3.0,T13
tt6966692,movie,2018,130.0,"Biography,Comedy,Drama",8.2,2.0,2.0,3.0,3.0,2.0,T13
tt0099487,movie,1990,105.0,"Drama,Fantasy,Romance",7.9,2.0,3.0,2.0,2.0,3.0,P
tt0097165,movie,1989,128.0,"Comedy,Drama",8.1,2.0,2.0,2.0,2.0,3.0,K
tt0047396,movie,1954,112.0,"Mystery,Thriller",8.5,2.0,2.0,1.0,2.0,3.0,T18
tt1229238,movie,2011,132.0,"Action,Adventure,Thriller",7.4,2.0,3.0,2.0,2.0,3.0,T13
tt0057012,movie,1964,95.0,"Comedy,War",8.4,2.0,2.0,2.0,2.0,2.0,T18
tt0289879,movie,2004,113.0,"Drama,Sci-Fi,Thriller",7.6,3.0,4.0,4.0,3.0,4.0,T16
tt0087469,movie,1984,118.0,"Action,Adventure",7.5,2.0,3.0,2.0,2.0,4.0,K
tt2179136,movie,2014,133.0,"Action,Biography,Drama",7.3,2.0,4.0,4.0,2.0,4.0,T16
tt0790636,movie,2013,117.0,"Biography,Drama",7.9,4.0,3.0,4.0,4.0,3.0,T16
tt1270797,movie,2018,112.0,"Action,Adventure,Sci-Fi",6.6,2.0,3.0,3.0,2.0,3.0,T16
tt1745960,movie,2022,130.0,"Action,Drama",8.3,1.0,2.0,3.0,2.0,3.0,T13
tt0367594,movie,2005,115.0,"Adventure,Comedy,Family",6.7,1.0,2.0,2.0,1.0,3.0,P
tt0448157,movie,2008,92.0,"Action,Drama,Fantasy",6.4,2.0,3.0,3.0,3.0,3.0,T16
tt1408101,movie,2013,132.0,"Action,Adventure,Sci-Fi",7.7,2.0,3.0,2.0,2.0,3.0,T13
tt0449059,movie,2006,101.0,"Comedy,Drama",7.8,2.0,1.0,3.0,3.0,2.0,T16
tt1979320,movie,2013,123.0,"Action,Biography,Drama",8.1,3.0,3.0,3.0,3.0,2.0,T18
tt1800241,movie,2013,138.0,"Crime,Drama",7.2,3.0,2.0,4.0,3.0,2.0,T13
tt3183660,movie,2016,132.0,"Adventure,Family,Fantasy",7.2,1.0,3.0,1.0,2.0,3.0,T13
tt1477834,movie,2018,143.0,"Action,Adventure,Fantasy",6.8,1.0,3.0,2.0,2.0,2.0,T13
tt0119116,movie,1997,126.0,"Action,Adventure,Sci-Fi",7.6,3.0,2.0,2.0,2.0,2.0,K
tt1291584,movie,2011,140.0,"Action,Drama,Sport",8.2,1.0,3.0,2.0,2.0,2.0,T13
tt0441773,movie,2008,92.0,"Action,Adventure,Animation",7.6,1.0,2.0,1.0,1.0,2.0,P
tt1895587,movie,2015,129.0,"Biography,Crime,Drama",8.1,2.0,2.0,3.0,2.0,3.0,T16
tt1790864,movie,2014,113.0,"Action,Mystery,Sci-Fi",6.8,1.0,3.0,2.0,1.0,3.0,T16
tt1430132,movie,2013,126.0,"Action,Sci-Fi",6.7,2.0,3.0,3.0,2.0,3.0,T16
tt0298148,movie,2004,93.0,"Adventure,Animation,Comedy",7.3,2.0,2.0,2.0,2.0,2.0,P
tt1568346,movie,2011,158.0,"Crime,Drama,Mystery",7.8,4.0,4.0,3.0,2.0,4.0,T18
tt0372183,movie,2004,108.0,"Action,Mystery,Thriller",7.7,2.0,3.0,3.0,2.0,3.0,T13
tt1099212,movie,2008,122.0,"Drama,Fantasy,Romance",5.3,2.0,3.0,2.0,1.0,2.0,T13
tt2245084,movie,2014,102.0,"Action,Adventure,Animation",7.8,1.0,2.0,1.0,1.0,2.0,P
tt1535109,movie,2013,134.0,"Action,Biography,Crime",7.8,1.0,3.0,2.0,2.0,4.0,T13
tt0038650,movie,1946,130.0,"Drama,Family,Fantasy",8.6,1.0,2.0,1.0,2.0,2.0,T18
tt1840309,movie,2014,139.0,"Action,Adventure,Mystery",6.6,2.0,3.0,2.0,1.0,3.0,T13
tt0362227,movie,2004,128.0,"Comedy,Drama,Romance",7.4,2.0,1.0,2.0,2.0,1.0,P
tt1454029,movie,2011,146.0,Drama,8.1,1.0,2.0,2.0,2.0,2.0,T13
tt0327056,movie,2003,138.0,"Crime,Drama,Mystery",7.9,2.0,3.0,4.0,2.0,3.0,T16
tt1951265,movie,2014,123.0,"Action,Adventure,Sci-Fi",6.6,1.0,3.0,1.0,1.0,2.0,T13
tt0335266,movie,2003,102.0,"Comedy,Drama",7.7,3.0,1.0,2.0,2.0,1.0,T16
tt1515091,movie,2011,129.0,"Action,Adventure,Mystery",7.4,2.0,3.0,2.0,2.0,3.0,T13
tt0367882,movie,2008,122.0,"Action,Adventure",6.2,1.0,3.0,2.0,2.0,3.0,K
tt0398286,movie,2010,100.0,"Adventure,Animation,Comedy",7.7,1.0,2.0,1.0,2.0,2.0,K
tt0101414,movie,1991,84.0,"Animation,Family,Fantasy",8.0,1.0,2.0,1.0,2.0,2.0,P
tt0974015,movie,2017,120.0,"Action,Adventure,Fantasy",6.1,1.0,3.0,2.0,2.0,2.0,T13
tt2980516,movie,2014,123.0,"Biography,Drama,Romance",7.7,2.0,2.0,2.0,2.0,2.0,T13
tt0887912,movie,2008,131.0,"Drama,Thriller,War",7.5,2.0,4.0,4.0,2.0,4.0,T16
tt2527338,movie,2019,141.0,"Action,Adventure,Fantasy",6.5,1.0,3.0,2.0,1.0,3.0,T13
tt1723121,movie,2013,110.0,"Comedy,Crime",7.0,3.0,2.0,4.0,4.0,1.0,T16
tt0319262,movie,2004,124.0,"Action,Adventure,Sci-Fi",6.4,1.0,3.0,2.0,2.0,3.0,T13
tt0407304,movie,2005,116.0,"Action,Adventure,Sci-Fi",6.5,1.0,3.0,3.0,1.0,3.0,K
tt1499658,movie,2011,98.0,"Comedy,Crime",6.9,3.0,2.0,4.0,2.0,1.0,T16
tt0830515,movie,2008,106.0,"Action,Adventure,Mystery",6.6,2.0,3.0,2.0,2.0,3.0,T13
tt1535108,movie,2013,109.0,"Action,Drama,Sci-Fi",6.6,2.0,4.0,4.0,2.0,4.0,T16
tt0092099,movie,1986,109.0,"Action,Drama",6.9,2.0,2.0,3.0,2.0,2.0,T13
tt0099088,movie,1990,118.0,"Adventure,Comedy,Sci-Fi",7.4,1.0,2.0,2.0,2.0,2.0,K
tt0217505,movie,2002,167.0,"Crime,Drama",7.5,4.0,4.0,3.0,3.0,3.0,T16
tt2103281,movie,2014,130.0,"Action,Adventure,Drama",7.6,1.0,3.0,2.0,2.0,3.0,T13
tt0325710,movie,2003,154.0,"Action,Drama",7.8,1.0,4.0,2.0,2.0,3.0,T16
tt0033467,movie,1941,119.0,"Drama,Mystery",8.3,1.0,2.0,1.0,2.0,1.0,T18
tt2379713,movie,2015,148.0,"Action,Adventure,Thriller",6.8,2.0,3.0,2.0,2.0,3.0,T16
tt0319061,movie,2003,125.0,"Adventure,Drama,Fantasy",8.0,2.0,2.0,2.0,1.0,2.0,P
tt0405422,movie,2005,116.0,"Comedy,Romance",7.1,4.0,2.0,4.0,3.0,1.0,T16
tt0139654,movie,2001,122.0,"Action,Crime,Drama",7.7,3.0,4.0,4.0,4.0,4.0,T16
tt1677720,movie,2018,140.0,"Action,Adventure,Sci-Fi",7.4,2.0,3.0,3.0,1.0,2.0,T13
tt3385516,movie,2016,144.0,"Action,Adventure,Sci-Fi",6.9,2.0,3.0,2.0,2.0,3.0,T13
tt0375679,movie,2004,112.0,"Crime,Drama,Thriller",7.8,3.0,3.0,4.0,2.0,3.0,T13
tt0382625,movie,2006,149.0,"Mystery,Thriller",6.6,2.0,4.0,2.0,2.0,3.0,T13
tt4425200,movie,2017,122.0,"Action,Crime,Thriller",7.4,2.0,4.0,3.0,2.0,4.0,T18
tt1596363,movie,2015,130.0,"Biography,Comedy,Drama",7.8,3.0,1.0,4.0,2.0,2.0,T16
tt3397884,movie,2015,121.0,"Action,Crime,Drama",7.6,2.0,4.0,4.0,3.0,4.0,T16
tt0120616,movie,1999,124.0,"Action,Adventure,Fantasy",7.1,2.0,3.0,2.0,2.0,3.0,T13
tt0780536,movie,2008,107.0,"Comedy,Crime,Drama",7.9,2.0,4.0,4.0,4.0,3.0,T16
tt0117060,movie,1996,110.0,"Action,Adventure,Thriller",7.1,2.0,3.0,2.0,2.0,3.0,T13
tt0093779,movie,1987,98.0,"Adventure,Family,Fantasy",8.0,1.0,2.0,2.0,1.0,2.0,K
tt0446029,movie,2010,112.0,"Action,Comedy,Fantasy",7.5,2.0,2.0,2.0,2.0,1.0,T13
tt0765429,movie,2007,157.0,"Biography,Crime,Drama",7.8,3.0,4.0,4.0,4.0,4.0,T18
tt0120591,movie,1998,151.0,"Action,Adventure,Sci-Fi",6.7,2.0,3.0,3.0,2.0,3.0,P
tt0084787,movie,1982,109.0,"Horror,Mystery,Sci-Fi",8.2,1.0,4.0,3.0,2.0,4.0,T18
tt1210166,movie,2011,133.0,"Biography,Drama,Sport",7.6,1.0,1.0,3.0,2.0,1.0,T13
tt1605783,movie,2011,94.0,"Comedy,Fantasy,Romance",7.7,2.0,1.0,2.0,2.0,1.0,T13
tt0093773,movie,1987,107.0,"Action,Adventure,Horror",7.8,1.0,4.0,3.0,2.0,3.0,T16
tt0360717,movie,2005,187.0,"Action,Adventure,Drama",7.2,2.0,3.0,2.0,2.0,3.0,K
tt1772341,movie,2012,101.0,"Adventure,Animation,Comedy",7.7,1.0,2.0,1.0,2.0,2.0,P
tt0317219,movie,2006,117.0,"Adventure,Animation,Comedy",7.2,1.0,1.0,1.0,1.0,2.0,P
tt0387564,movie,2004,103.0,"Horror,Mystery,Thriller",7.6,2.0,4.0,4.0,2.0,4.0,T16
tt0458352,movie,2006,109.0,"Comedy,Drama",6.9,2.0,1.0,2.0,2.0,1.0,T13
tt0103639,movie,1992,90.0,"Adventure,Animation,Comedy",8.0,2.0,2.0,1.0,1.0,2.0,P
tt3170832,movie,2015,118.0,"Drama,Thriller",8.1,2.0,2.0,3.0,2.0,3.0,T16
tt5580390,movie,2017,123.0,"Drama,Fantasy,Romance",7.3,4.0,4.0,3.0,2.0,3.0,T18
tt1259521,movie,2011,95.0,"Horror,Mystery,Thriller",7.0,3.0,4.0,3.0,3.0,4.0,T18
tt0119567,movie,1997,129.0,"Action,Adventure,Sci-Fi",6.5,1.0,3.0,2.0,2.0,4.0,K
tt0217869,movie,2000,106.0,"Drama,Mystery,Sci-Fi",7.3,2.0,3.0,2.0,2.0,3.0,T16
tt0942385,movie,2008,107.0,"Action,Comedy,War",7.0,2.0,4.0,4.0,3.0,2.0,T16
tt0087332,movie,1984,105.0,"Action,Comedy,Fantasy",7.8,2.0,2.0,2.0,2.0,2.0,T13
tt1014759,movie,2010,108.0,"Adventure,Family,Fantasy",6.4,1.0,3.0,1.0,2.0,3.0,K
tt9419884,movie,2022,126.0,"Action,Adventure,Fantasy",6.9,1.0,3.0,2.0,1.0,4.0,T13
tt0289043,movie,2002,113.0,"Drama,Horror,Sci-Fi",7.5,3.0,4.0,4.0,3.0,4.0,T18
tt0831387,movie,2014,123.0,"Action,Adventure,Sci-Fi",6.4,1.0,3.0,2.0,2.0,3.0,T13
tt0091763,movie,1986,120.0,"Drama,War",8.1,2.0,4.0,4.0,3.0,4.0,C
tt1245492,movie,2013,107.0,"Comedy,Fantasy",6.6,4.0,4.0,4.0,4.0,3.0,T13
tt1217209,movie,2012,93.0,"Adventure,Animation,Comedy",7.1,2.0,2.0,1.0,1.0,3.0,P
tt1637688,movie,2011,109.0,"Action,Sci-Fi,Thriller",6.7,2.0,3.0,2.0,2.0,3.0,T13
tt0105695,movie,1992,130.0,"Drama,Western",8.2,2.0,3.0,3.0,2.0,3.0,T16
tt0443453,movie,2006,84.0,Comedy,7.3,4.0,2.0,3.0,2.0,2.0,T16
tt0083866,movie,1982,115.0,"Adventure,Family,Sci-Fi",7.9,1.0,2.0,2.0,2.0,3.0,P
tt1399103,movie,2011,154.0,"Action,Adventure,Sci-Fi",6.2,2.0,3.0,3.0,2.0,3.0,K
tt0070047,movie,1973,122.0,Horror,8.1,3.0,3.0,4.0,2.0,4.0,T18
tt0163651,movie,1999,95.0,Comedy,7.0,4.0,1.0,3.0,3.0,1.0,T16
tt1355644,movie,2016,116.0,"Drama,Romance,Sci-Fi",7.0,3.0,2.0,2.0,2.0,2.0,T16
tt1055369,movie,2009,149.0,"Action,Adventure,Sci-Fi",5.9,3.0,3.0,3.0,3.0,3.0,T13
tt0337978,movie,2007,128.0,"Action,Thriller",7.1,2.0,3.0,3.0,1.0,3.0,T13
tt0369339,movie,2004,120.0,"Action,Crime,Drama",7.5,1.0,4.0,3.0,2.0,3.0,T16
tt0351283,movie,2005,86.0,"Adventure,Animation,Comedy",6.9,1.0,2.0,2.0,1.0,2.0,P
tt0315327,movie,2003,101.0,"Comedy,Fantasy",6.8,3.0,2.0,3.0,2.0,1.0,K
tt0092005,movie,1986,89.0,"Adventure,Drama",8.1,2.0,2.0,3.0,2.0,3.0,T13
tt5095030,movie,2018,118.0,"Action,Adventure,Comedy",7.0,1.0,2.0,2.0,1.0,2.0,T13
tt0052357,movie,1958,128.0,"Mystery,Romance,Thriller",8.3,2.0,2.0,1.0,2.0,3.0,T18
tt2382320,movie,2021,163.0,"Action,Adventure,Thriller",7.3,2.0,3.0,2.0,2.0,3.0,T16
tt1690953,movie,2013,98.0,"Adventure,Animation,Comedy",7.3,2.0,2.0,1.0,2.0,2.0,K
tt0086879,movie,1984,160.0,"Biography,Drama,Music",8.4,3.0,2.0,2.0,3.0,2.0,T13
tt0032138,movie,1939,102.0,"Adventure,Family,Fantasy",8.1,1.0,2.0,1.0,1.0,2.0,T18
tt0088847,movie,1985,97.0,"Comedy,Drama",7.8,2.0,2.0,3.0,3.0,1.0,T13
tt0363771,movie,2005,143.0,"Adventure,Family,Fantasy",6.9,1.0,3.0,1.0,1.0,3.0,P
tt0181852,movie,2003,109.0,"Action,Sci-Fi",6.3,2.0,3.0,3.0,2.0,3.0,K
tt1187043,movie,2009,170.0,"Comedy,Drama",8.4,2.0,2.0,2.0,2.0,2.0,T13
tt1060277,movie,2008,85.0,"Action,Adventure,Horror",7.0,2.0,4.0,3.0,2.0,4.0,T18
tt0079470,movie,1979,94.0,Comedy,8.0,3.0,2.0,3.0,1.0,1.0,P
tt0119174,movie,1997,129.0,"Drama,Mystery,Thriller",7.7,2.0,2.0,3.0,2.0,3.0,T16
tt12361974,movie,2021,242.0,"Action,Adventure,Fantasy",8.0,1.0,3.0,2.0,2.0,3.0,T16
tt0099674,movie,1990,162.0,"Crime,Drama",7.6,2.0,4.0,3.0,2.0,3.0,T18
tt0265086,movie,2001,144.0,"Action,Drama,History",7.7,1.0,4.0,3.0,2.0,4.0,T16
tt0347149,movie,2004,119.0,"Adventure,Animation,Family",8.2,1.0,2.0,1.0,2.0,2.0,P
tt1950186,movie,2019,152.0,"Action,Biography,Drama",8.1,1.0,2.0,3.0,2.0,2.0,T16
tt0119698,movie,1997,134.0,"Action,Adventure,Animation",8.4,1.0,4.0,2.0,2.0,3.0,T13
tt1905041,movie,2013,130.0,"Action,Crime,Thriller",7.0,2.0,3.0,3.0,2.0,3.0,T16
tt1282140,movie,2010,92.0,"Comedy,Drama,Romance",7.0,3.0,2.0,3.0,2.0,1.0,T13
tt0840361,movie,2010,125.0,"Crime,Drama,Thriller",7.5,3.0,3.0,4.0,3.0,3.0,T16
tt0349903,movie,2004,125.0,"Crime,Thriller",6.5,1.0,2.0,3.0,2.0,1.0,K
tt2584384,movie,2019,108.0,"Comedy,Drama,War",7.9,1.0,2.0,3.0,2.0,3.0,T13
tt0361862,movie,2004,101.0,"Drama,Thriller",7.7,3.0,3.0,3.0,2.0,3.0,T16
tt2820852,movie,2015,137.0,"Action,Crime,Thriller",7.1,2.0,3.0,3.0,2.0,3.0,T16
tt0493464,movie,2008,110.0,"Action,Crime,Thriller",6.7,3.0,4.0,4.0,2.0,3.0,T16
tt1302006,movie,2019,209.0,"Biography,Crime,Drama",7.8,1.0,4.0,4.0,3.0,3.0,T16
tt0405094,movie,2006,137.0,"Drama,Mystery,Thriller",8.4,3.0,2.0,2.0,2.0,3.0,T16
tt0112864,movie,1995,128.0,"Action,Adventure,Thriller",7.6,2.0,4.0,4.0,2.0,3.0,T18
tt0110475,movie,1994,101.0,"Action,Comedy,Crime",6.9,2.0,2.0,2.0,2.0,2.0,T13
tt0377092,movie,2004,97.0,Comedy,7.1,2.0,2.0,3.0,2.0,2.0,T18
tt0109686,movie,1994,107.0,Comedy,7.3,2.0,2.0,2.0,2.0,2.0,T13
tt0232500,movie,2001,106.0,"Action,Crime,Thriller",6.8,3.0,3.0,3.0,2.0,2.0,T13
tt1517451,movie,2018,136.0,"Drama,Music,Romance",7.6,3.0,2.0,4.0,4.0,3.0,T18
tt2283362,movie,2017,119.0,"Action,Adventure,Comedy",6.9,2.0,2.0,2.0,2.0,2.0,T13
tt9376612,movie,2021,132.0,"Action,Adventure,Fantasy",7.4,1.0,3.0,2.0,2.0,2.0,T13
tt1596343,movie,2011,130.0,"Action,Crime,Thriller",7.3,2.0,3.0,3.0,2.0,3.0,T13
tt3480822,movie,2021,134.0,"Action,Adventure,Sci-Fi",6.7,1.0,3.0,2.0,2.0,3.0,T16
tt2294449,movie,2014,112.0,"Action,Comedy,Crime",7.0,3.0,3.0,4.0,3.0,2.0,T16
tt0119094,movie,1997,138.0,"Action,Crime,Sci-Fi",7.3,2.0,4.0,4.0,3.0,3.0,T18
tt1190080,movie,2009,158.0,"Action,Adventure,Sci-Fi",5.8,2.0,3.0,3.0,2.0,4.0,T13
tt0096895,movie,1989,126.0,"Action,Adventure",7.5,2.0,3.0,2.0,2.0,3.0,K
tt2582846,movie,2014,126.0,"Drama,Romance",7.7,2.0,2.0,2.0,2.0,3.0,K
tt1542344,movie,2010,94.0,"Biography,Drama",7.6,2.0,4.0,3.0,2.0,4.0,T16
tt1587310,movie,2014,97.0,"Adventure,Family,Fantasy",6.9,1.0,3.0,1.0,1.0,2.0,P
tt0120912,movie,2002,88.0,"Action,Adventure,Comedy",6.1,2.0,3.0,2.0,2.0,2.0,T13
tt2381249,movie,2015,131.0,"Action,Adventure,Thriller",7.4,2.0,3.0,2.0,1.0,3.0,T16
tt0454848,movie,2006,129.0,"Crime,Drama,Mystery",7.6,2.0,3.0,4.0,2.0,3.0,T16
tt0118971,movie,1997,144.0,"Drama,Mystery,Thriller",7.5,4.0,4.0,4.0,3.0,4.0,T16
tt0455944,movie,2014,132.0,"Action,Crime,Thriller",7.2,2.0,4.0,4.0,2.0,4.0,T18
tt0443543,movie,2006,110.0,"Drama,Fantasy,Mystery",7.6,2.0,2.0,2.0,2.0,2.0,T13
tt6264654,movie,2021,115.0,"Action,Adventure,Comedy",7.1,2.0,3.0,3.0,1.0,2.0,T13
tt1632708,movie,2011,109.0,"Comedy,Romance",6.5,3.0,1.0,4.0,2.0,1.0,T16
tt0478311,movie,2007,129.0,"Comedy,Romance",6.9,4.0,1.0,4.0,4.0,2.0,T16
tt0317740,movie,2003,111.0,"Action,Crime,Thriller",7.0,2.0,2.0,3.0,2.0,2.0,T13
tt0408236,movie,2007,116.0,"Drama,Horror,Musical",7.3,2.0,4.0,2.0,2.0,4.0,T16
tt0964517,movie,2010,116.0,"Action,Biography,Drama",7.8,3.0,3.0,4.0,4.0,2.0,T16
tt0230600,movie,2001,101.0,"Horror,Mystery,Thriller",7.6,2.0,2.0,2.0,1.0,3.0,T13
tt0104431,movie,1992,120.0,"Adventure,Comedy,Crime",6.8,1.0,3.0,2.0,2.0,3.0,P
tt0111257,movie,1994,116.0,"Action,Adventure,Thriller",7.3,1.0,3.0,3.0,1.0,3.0,T13
tt0328107,movie,2004,146.0,"Action,Crime,Drama",7.7,2.0,4.0,3.0,2.0,4.0,T16
tt1409024,movie,2012,106.0,"Action,Adventure,Comedy",6.8,2.0,3.0,2.0,2.0,3.0,T13
tt0099423,movie,1990,124.0,"Action,Thriller",7.1,2.0,4.0,4.0,2.0,3.0,T18
tt0286106,movie,2002,106.0,"Drama,Mystery,Sci-Fi",6.8,1.0,3.0,2.0,2.0,3.0,K
tt1068680,movie,2008,104.0,"Comedy,Romance",6.8,3.0,2.0,3.0,3.0,1.0,T13
tt0438488,movie,2009,115.0,"Action,Adventure,Sci-Fi",6.5,2.0,3.0,3.0,1.0,3.0,T16
tt0338751,movie,2004,170.0,"Biography,Drama",7.5,2.0,3.0,3.0,2.0,3.0,K
tt1706620,movie,2013,126.0,"Action,Drama,Sci-Fi",7.1,1.0,4.0,3.0,3.0,4.0,T16
tt0162661,movie,1999,105.0,"Fantasy,Horror,Mystery",7.3,2.0,4.0,1.0,2.0,3.0,T16
tt1371111,movie,2012,172.0,"Drama,Mystery,Sci-Fi",7.4,3.0,4.0,3.0,2.0,3.0,T16
tt1453405,movie,2013,104.0,"Adventure,Animation,Comedy",7.2,1.0,1.0,1.0,1.0,2.0,P
tt0091042,movie,1986,103.0,Comedy,7.8,2.0,2.0,3.0,2.0,1.0,T13
tt1182345,movie,2009,97.0,"Drama,Mystery,Sci-Fi",7.8,2.0,3.0,3.0,1.0,2.0,T16
tt0357413,movie,2004,94.0,Comedy,7.1,3.0,2.0,3.0,2.0,2.0,T13
tt0388795,movie,2005,134.0,"Drama,Romance",7.7,3.0,3.0,3.0,2.0,3.0,T16
tt0317919,movie,2006,126.0,"Action,Adventure,Thriller",6.9,2.0,3.0,2.0,2.0,3.0,T13
tt0166924,movie,2001,147.0,"Drama,Mystery,Thriller",7.9,4.0,3.0,2.0,2.0,4.0,T16
tt0396269,movie,2005,119.0,"Comedy,Romance",7.0,3.0,2.0,3.0,2.0,1.0,T13
tt0343660,movie,2004,99.0,"Comedy,Drama,Romance",6.8,2.0,2.0,2.0,2.0,2.0,T16
tt1490017,movie,2014,100.0,"Action,Adventure,Animation",7.7,1.0,2.0,1.0,1.0,2.0,K
tt0363163,movie,2004,156.0,"Biography,Drama,History",8.2,2.0,4.0,2.0,3.0,4.0,T13
tt0395169,movie,2004,121.0,"Biography,Drama,History",8.1,2.0,4.0,3.0,2.0,4.0,K
tt1907668,movie,2012,138.0,"Drama,Thriller",7.3,4.0,3.0,4.0,4.0,3.0,T16
tt0081398,movie,1980,129.0,"Biography,Drama,Sport",8.2,2.0,3.0,4.0,2.0,3.0,T18
tt1065073,movie,2014,165.0,Drama,7.9,2.0,2.0,4.0,3.0,2.0,T16
tt1650062,movie,2011,112.0,"Action,Mystery,Sci-Fi",7.0,1.0,3.0,3.0,2.0,3.0,T13
tt6334354,movie,2021,132.0,"Action,Adventure,Comedy",7.2,3.0,4.0,4.0,3.0,4.0,T18
tt2194499,movie,2013,123.0,"Comedy,Drama,Fantasy",7.8,2.0,2.0,3.0,2.0,2.0,T16
tt0087843,movie,1984,229.0,"Crime,Drama",8.3,4.0,4.0,4.0,4.0,4.0,T18
tt0298130,movie,2002,115.0,"Horror,Mystery",7.1,2.0,3.0,3.0,2.0,4.0,T13
tt0477347,movie,2006,108.0,"Adventure,Comedy,Family",6.4,1.0,2.0,2.0,1.0,2.0,K
tt0119396,movie,1997,154.0,"Crime,Drama,Thriller",7.5,2.0,3.0,4.0,3.0,2.0,T16
tt1748122,movie,2012,94.0,"Comedy,Drama,Family",7.8,2.0,2.0,2.0,2.0,2.0,T13
